	gender	age	annual_income	hobby	bought_product_category
1119	1	62	870	8	2
1120	1	43	240	3	6
1121	1	49	780	1	6
1122	1	38	480	1	3
1123	1	25	390	9	6
1124	1	42	160	9	1
1125	1	33	990	3	2
1126	1	24	580	0	3
1127	0	44	1360	6	4
1128	0	46	1280	8	4
1129	0	75	850	0	4
1130	0	20	1220	1	7
1131	1	25	790	8	2
1132	0	81	1090	7	6
1133	0	61	500	0	3
1134	0	23	670	6	6
1135	0	31	600	6	4
1136	0	35	1270	1	3
1137	0	43	170	7	0
1138	0	26	790	8	3
1139	0	48	1080	1	4
1140	1	21	1430	4	7
1141	0	45	950	9	3
1142	1	62	500	2	2
1143	1	29	1260	0	5
1144	1	37	1320	0	3
1145	0	67	790	3	0
1146	0	89	1300	5	0
1147	0	74	410	6	4
1148	0	57	1430	9	4
1149	1	52	1280	4	2
1150	0	44	380	0	5
1151	1	82	160	7	5
1152	1	28	1100	5	3
1153	0	24	1050	6	4
1154	0	74	820	2	6
1155	1	30	1450	3	5
1156	1	57	330	3	0
1157	0	18	300	6	2
1158	1	73	400	0	0
1159	0	74	250	3	4
1160	0	76	1080	2	5
1161	0	64	1400	9	0
1162	0	54	1310	5	7
1163	1	48	690	9	5
1164	1	89	210	5	4
1165	1	63	780	2	7
1166	1	51	480	2	2
1167	0	38	990	5	4
1168	0	69	910	9	3
1169	0	86	250	3	6
1170	1	85	700	3	5
1171	0	52	220	0	4
1172	0	31	1160	4	6
1173	0	88	460	4	5
1174	1	83	1390	1	4
1175	0	68	470	0	4
1176	1	69	780	6	5
1177	1	26	300	3	5
1178	0	89	1080	5	5
1179	1	46	690	6	4
1180	1	73	930	1	3
1181	1	89	730	6	4
1182	1	88	320	7	2
1183	1	19	450	5	2
1184	1	42	1340	7	6
1185	1	86	1440	0	2
1186	1	67	1040	5	1
1187	0	76	1360	0	6
1188	1	80	1300	9	5
1189	1	88	620	6	5
1190	0	58	360	9	6
1191	1	25	1010	9	7
1192	0	44	1120	1	4
1193	0	88	280	1	3
1194	0	87	900	1	2
1195	1	20	1100	2	4
1196	1	80	370	0	2
1197	1	37	1320	1	4
1198	0	28	260	3	6
1199	0	56	680	7	5
1200	1	69	1070	5	6
1201	1	28	1340	6	6
1202	0	66	1110	5	4
1203	0	68	1390	9	3
1204	1	38	720	5	4
1205	0	31	400	8	6
1206	0	84	540	6	2
1207	0	78	840	9	5
1208	0	75	680	1	4
1209	0	44	1230	5	4
1210	1	78	680	7	5
1211	1	89	1360	0	3
1212	0	49	1420	4	1
1213	0	38	640	5	6
1214	1	48	250	3	4
1215	0	37	1050	3	6
1216	0	71	680	0	2
1217	1	40	380	6	5
1218	1	72	1020	9	0
1219	0	78	970	1	6
1220	1	50	380	3	4
1221	1	59	1460	1	6
1222	0	72	1270	9	4
1223	0	86	530	0	4
1224	0	81	590	7	0
1225	0	59	1150	8	2
1226	1	42	330	8	4
1227	0	43	520	2	2
1228	1	49	730	3	2
1229	0	32	1450	0	3
1230	0	78	1010	6	5
1231	1	41	930	3	4
1232	1	35	1130	5	3
1233	0	54	1010	5	6
1234	1	46	1010	8	5
1235	0	49	590	7	5
1236	0	81	260	9	7
1237	0	38	840	6	4
1238	0	27	920	7	4
1239	1	51	450	1	3
1240	1	79	630	8	1
1241	0	87	1210	8	4
1242	0	32	880	2	6
1243	1	27	530	2	2
1244	0	80	260	4	2
1245	1	49	1230	0	3
1246	1	71	290	0	4
1247	0	40	300	1	5
1248	1	54	1210	3	6
1249	0	84	1220	5	6
1250	0	48	1100	7	5
1251	1	71	1050	6	5
1252	0	89	1300	1	5
1253	1	23	930	8	6
1254	1	47	260	7	5
1255	0	23	1100	8	2
1256	1	42	1000	1	4
1257	0	89	410	4	6
1258	0	69	170	9	7
1259	0	33	790	0	2
1260	0	87	1040	4	6
1261	0	80	160	9	6
1262	0	18	1210	4	0
1263	0	85	820	3	1
1264	1	81	1290	9	6
1265	0	85	1190	5	7
1266	0	79	670	6	4
1267	1	52	180	8	4
1268	0	56	550	0	6
1269	1	38	530	6	5
1270	0	73	820	2	5
1271	1	65	850	4	6
1272	1	86	1060	6	4
1273	1	49	820	5	6
1274	1	55	580	3	6
1275	0	66	840	6	0
1276	0	30	320	3	6
1277	0	34	1190	5	6
1278	1	33	560	2	5
1279	0	76	480	5	0
1280	0	50	1320	1	5
1281	1	44	650	1	5
1282	0	50	720	5	0
1283	0	80	1280	3	6
1284	1	66	980	4	3
1285	1	26	1200	6	4
1286	0	20	990	2	5
1287	0	53	760	5	0
1288	1	30	1300	9	3
1289	1	55	1020	7	1
1290	1	46	1020	2	6
1291	0	61	610	5	7
1292	0	18	720	2	0
1293	1	19	1090	0	3
1294	0	62	470	3	4
1295	0	84	940	3	4
1296	0	85	1040	6	4
1297	0	64	920	9	0
1298	0	30	750	6	6
1299	0	22	1270	8	6
1300	0	74	480	1	0
1301	1	66	970	2	5
1302	0	77	680	9	6
1303	1	26	150	7	0
1304	1	67	790	9	5
1305	1	88	920	5	6
1306	1	27	790	1	4
1307	0	34	170	7	0
1308	0	44	740	9	6
1309	0	42	440	4	4
1310	0	21	910	5	6
1311	1	50	1110	0	2
1312	1	28	1180	7	6
1313	0	69	450	1	0
1314	0	54	1050	0	6
1315	0	66	870	8	3
1316	1	81	910	2	4
1317	0	52	1140	8	0
1318	1	21	200	5	7
1319	1	40	860	4	6
1320	0	54	1070	9	7
1321	0	26	1360	1	6
1322	0	84	1240	4	6
1323	0	69	460	1	3
1324	1	70	1190	6	4
1325	1	58	1400	1	6
1326	1	45	170	5	0
1327	0	71	830	6	4
1328	0	34	280	6	4
1329	1	79	1270	0	3
1330	1	58	1060	1	1
1331	1	64	1490	7	6
1332	1	30	730	4	6
1333	0	19	250	3	0
1334	1	26	910	7	3
1335	1	37	310	4	4
1336	1	20	1430	0	3
1337	0	35	600	5	4
1338	0	24	930	7	4
1339	0	29	550	4	6
1340	1	84	240	6	1
1341	0	79	990	2	5
1342	0	31	690	5	0
1343	1	68	360	2	6
1344	1	40	520	0	6
1345	1	22	850	6	4
1346	1	74	1190	9	6
1347	1	79	220	6	2
1348	1	82	1120	1	3
1349	1	41	1210	1	4
1350	0	84	230	9	4
1351	1	70	1080	3	5
1352	1	80	680	2	6
1353	1	70	960	4	6
1354	1	31	490	9	7
1355	0	18	1320	8	3
1356	0	74	620	7	5
1357	1	21	560	8	1
1358	1	50	440	6	4
1359	0	41	410	1	6
1360	0	34	550	7	1
1361	1	86	1440	6	4
1362	0	88	1430	6	1
1363	1	37	240	1	4
1364	0	86	420	3	7
1365	0	43	1300	0	2
1366	0	44	520	1	0
1367	0	67	850	1	2
1368	0	80	440	5	0
1369	1	89	1130	9	6
1370	1	63	1110	4	6
1371	0	37	1480	1	6
1372	0	33	930	2	3
1373	0	52	410	8	2
1374	1	18	860	1	5
1375	1	76	1140	4	6
1376	0	72	740	6	7
1377	0	42	490	3	4
1378	1	26	1390	9	2
1379	0	24	930	5	0
1380	0	60	800	3	6
1381	0	34	690	8	6
1382	0	61	1270	8	3
1383	0	42	360	5	5
1384	1	21	1230	4	6
1385	0	59	200	7	6
1386	1	42	830	9	3
1387	1	89	800	7	6
1388	1	70	470	6	4
1389	0	32	650	5	6
1390	1	69	840	1	6
1391	1	72	1210	3	6
1392	0	59	1050	7	4
1393	0	37	480	3	6
1394	1	64	890	4	5
1395	0	23	360	9	4
1396	1	49	670	1	3
1397	1	66	1200	6	6
1398	1	30	560	8	2
1399	1	65	460	3	7
1400	0	49	180	8	0
1401	0	56	990	9	6
1402	0	87	800	3	5
1403	1	47	960	2	5
1404	0	24	440	5	4
1405	1	23	1220	8	7
1406	1	50	660	1	4
1407	0	74	810	6	4
1408	0	29	880	1	3
1409	1	85	280	3	1
1410	1	81	940	0	6
1411	0	18	1010	5	0
1412	1	84	1200	4	6
1413	0	41	1090	1	3
1414	1	49	650	9	7
1415	1	59	580	6	4
1416	1	80	1300	3	2
1417	1	52	840	7	5
1418	1	49	970	3	3
1419	1	41	1400	1	3
1420	0	45	760	5	5
1421	1	24	1230	0	3
1422	0	86	1000	6	4
1423	1	47	680	0	2
1424	0	68	1190	8	3
1425	1	89	1420	7	6
1426	1	40	1290	4	3
1427	1	20	250	8	2
1428	0	63	700	1	2
1429	0	43	700	3	6
1430	1	70	510	3	6
1431	1	83	1490	3	6
1432	0	66	690	6	4
1433	1	80	660	2	5
1434	0	29	550	7	6
1435	0	18	1340	7	3
1436	0	50	1460	7	5
1437	0	79	710	4	5
1438	0	56	530	7	5
1439	1	67	640	2	2
1440	1	78	410	7	5
1441	1	32	200	5	6
1442	1	25	980	6	7
1443	0	45	1470	8	3
1444	0	58	660	3	6
1445	1	47	1020	7	4
1446	1	19	720	3	1
1447	0	53	350	1	0
1448	1	86	750	8	5
1449	1	83	510	3	1
1450	1	39	260	2	5
1451	1	57	1160	4	2
1452	1	28	1010	5	3
1453	1	50	420	2	5
1454	1	83	170	1	7
1455	1	35	1330	1	0
1456	0	81	1350	9	7
1457	1	77	1260	8	1
1458	0	30	340	5	4
1459	1	89	1410	3	2
1460	1	19	180	1	2
1461	0	32	820	8	5
1462	1	73	910	8	4
1463	0	58	1460	4	6
1464	1	70	770	8	2
1465	0	26	160	7	2
1466	1	70	890	8	3
1467	0	25	900	5	6
1468	1	19	960	2	0
1469	1	48	1470	5	6
1470	0	67	320	6	4
1471	0	68	210	1	1
1472	0	30	280	9	4
1473	1	44	740	0	4
1474	0	87	1450	5	3
1475	1	85	960	6	4
1476	0	20	340	1	3
1477	0	19	610	4	3
1478	0	86	1390	4	5
1479	1	20	670	2	1
1480	0	81	930	9	0
1481	0	21	620	2	5
1482	1	19	480	7	1
1483	0	29	570	6	6
1484	0	21	550	4	6
1485	0	89	740	5	0
1486	0	85	690	2	3
1487	0	38	1450	0	3
1488	0	62	580	4	6
1489	0	50	380	6	4
1490	1	20	1410	0	7
1491	1	79	790	4	4
1492	0	33	1430	1	3
1493	1	55	270	0	4
1494	0	46	540	1	0
1495	1	32	1310	6	2
1496	0	78	1180	0	3
1497	0	89	1240	3	1
1498	0	80	350	6	4
1499	1	26	650	6	6
1500	0	62	1130	3	1
1501	1	38	1140	9	4
1502	0	44	870	3	6
1503	0	53	1070	1	4
1504	0	40	900	3	3
1505	1	35	780	8	2
1506	1	71	1160	1	3
1507	0	37	1480	4	6
1508	0	42	630	4	6
1509	1	72	490	0	2
1510	1	86	280	9	7
1511	1	84	1190	4	6
1512	1	39	1110	1	4
1513	1	48	1270	2	1
1514	0	38	730	0	3
1515	1	34	1050	2	5
1516	0	39	1440	1	3
1517	1	64	400	2	5
1518	0	85	1380	7	5
1519	0	30	630	2	5
1520	1	84	200	8	5
1521	1	87	280	1	0
1522	0	66	230	8	4
1523	1	29	680	7	2
1524	0	21	810	5	6
1525	0	53	1320	3	6
1526	1	87	150	1	7
1527	0	67	1130	7	6
1528	1	46	630	9	5
1529	0	70	790	5	3
1530	0	18	220	0	4
1531	0	29	1480	6	2
1532	1	49	1280	6	2
1533	1	62	1240	0	3
1534	1	68	1170	1	3
1535	0	32	160	7	7
1536	0	77	830	3	2
1537	1	71	250	0	4
1538	0	30	1000	8	3
1539	1	53	800	2	4
1540	0	32	200	5	4
1541	1	36	1430	9	6
1542	1	82	220	9	5
1543	1	26	850	2	5
1544	1	64	730	1	6
1545	0	74	600	6	4
1546	0	75	610	5	6
1547	1	24	1200	6	5
1548	0	68	690	7	5
1549	1	30	270	3	0
1550	1	64	300	4	1
1551	1	25	1340	0	6
1552	1	46	1280	7	6
1553	0	69	370	7	5
1554	0	56	440	8	3
1555	0	46	1330	8	2
1556	0	89	470	1	3
1557	1	77	280	3	5
1558	1	53	1030	6	4
1559	0	74	1190	9	7
1560	1	21	790	9	2
1561	1	29	1160	8	3
1562	1	24	890	4	6
1563	1	74	870	2	2
1564	1	81	950	9	6
1565	0	86	1480	6	4
1566	0	86	1380	5	3
1567	0	64	1020	5	0
1568	1	67	360	8	1
1569	1	64	550	7	3
1570	0	23	640	3	5
1571	0	47	850	9	1
1572	1	25	330	4	6
1573	1	25	1160	0	3
1574	0	88	1150	0	3
1575	0	48	590	5	0
1576	0	70	780	1	4
1577	1	58	700	5	2
1578	0	74	1260	8	3
1579	1	60	880	3	6
1580	0	67	1350	2	4
1581	0	32	1040	2	5
1582	1	21	1080	9	5
1583	0	63	580	4	6
1584	0	73	660	5	6
1585	1	21	1140	7	6
1586	0	66	510	2	3
1587	1	68	1400	5	6
1588	1	84	1480	4	6
1589	1	75	610	6	4
1590	0	33	230	4	6
1591	1	83	580	0	2
1592	0	24	630	2	6
1593	0	41	600	6	4
1594	0	70	1250	7	6
1595	1	39	610	8	7
1596	1	66	1340	1	2
1597	0	50	800	9	7
1598	1	61	750	8	3
1599	0	82	790	0	3
1600	1	22	830	2	6
1601	1	76	190	6	2
1602	1	52	900	7	3
1603	0	36	1060	7	3
1604	0	75	1480	3	6
1605	0	69	1160	7	6
1606	0	49	1070	8	0
1607	0	24	1260	1	7
1608	0	50	1270	2	6
1609	0	50	1090	4	4
1610	0	88	750	1	4
1611	0	29	1160	5	5
1612	1	61	550	0	3
1613	1	80	1060	0	6
1614	1	86	980	3	6
1615	0	89	1360	7	2
1616	0	53	640	9	5
1617	1	29	850	0	3
1618	1	86	880	9	2
1619	1	79	1140	7	6
1620	1	42	440	9	1
1621	0	35	1210	0	3
1622	0	54	810	9	6
1623	1	74	1330	6	4
1624	1	76	740	8	2
1625	1	60	180	7	6
1626	1	84	1340	1	1
1627	1	47	690	8	6
1628	0	84	920	4	6
1629	1	81	1280	8	2
1630	1	80	550	1	1
1631	0	81	900	0	5
1632	1	18	180	9	1
1633	0	71	1380	3	4
1634	0	87	170	4	4
1635	1	87	500	4	4
1636	1	64	830	0	5
1637	0	44	1060	5	3
1638	1	60	460	7	1
1639	1	73	290	2	2
1640	0	70	820	3	6
1641	1	59	1390	9	6
1642	0	24	650	4	6
1643	1	29	750	1	6
1644	0	60	690	2	0
1645	1	40	1270	5	1
1646	0	59	450	9	6
1647	0	44	1420	6	4
1648	0	45	720	0	3
1649	0	72	410	2	4
1650	0	49	1430	7	2
1651	1	29	1490	9	2
1652	0	64	410	7	5
1653	0	36	1390	6	3
1654	0	45	330	9	0
1655	1	41	610	3	6
1656	0	23	860	4	6
1657	0	57	200	4	4
1658	0	66	400	7	5
1659	1	29	220	1	4
1660	0	85	1210	8	1
1661	1	85	370	4	2
1662	0	73	610	5	3
1663	1	30	930	9	5
1664	1	75	1290	3	2
1665	1	29	700	8	1
1666	0	44	280	8	0
1667	1	49	600	9	6
1668	0	26	1090	3	6
1669	1	57	150	2	4
1670	1	38	730	7	5
1671	1	22	1130	5	1
1672	1	82	710	2	5
1673	1	71	800	9	4
1674	0	73	850	1	6
1675	1	47	750	5	0
1676	1	26	160	8	0
1677	0	81	1220	2	6
1678	1	44	1050	1	2
1679	1	31	1190	8	2
1680	0	40	1370	7	6
1681	0	86	900	4	4
1682	0	85	1360	8	6
1683	1	86	810	1	7
1684	1	60	1280	7	5
1685	0	52	720	5	4
1686	0	80	1330	5	4
1687	0	79	1020	3	6
1688	1	22	1410	2	1
1689	1	69	910	5	4
1690	0	29	680	1	3
1691	0	22	250	3	6
1692	0	76	890	5	1
1693	0	39	1400	9	3
1694	1	41	360	5	0
1695	1	40	1150	5	3
1696	1	51	1040	7	5
1697	0	66	1370	2	4
1698	1	33	840	1	0
1699	1	61	1090	8	3
1700	0	79	370	4	6
1701	1	23	1430	2	5
1702	0	51	1010	1	3
1703	0	29	830	3	6
1704	1	29	160	7	3
1705	1	42	1150	3	6
1706	0	75	550	1	3
1707	0	48	720	1	7
1708	0	25	820	5	1
1709	1	19	1340	9	3
1710	0	52	160	6	4
1711	0	40	1280	7	2
1712	0	27	1050	6	6
1713	0	30	430	5	0
1714	1	42	290	7	2
1715	0	72	790	8	3
1716	1	77	1230	4	6
1717	1	84	860	2	5
1718	0	52	1100	5	2
1719	0	41	1480	1	3
1720	0	28	1180	7	5
1721	0	48	810	6	4
1722	1	44	920	3	3
1723	0	57	250	3	0
1724	0	49	1200	9	3
1725	1	74	720	3	3
1726	0	22	890	1	3
1727	0	49	770	4	3
1728	1	29	980	7	6
1729	1	61	950	3	1
1730	0	40	160	4	6
1731	0	76	780	3	6
1732	0	28	450	2	7
1733	0	44	1420	8	6
1734	1	24	330	0	3
1735	1	35	1050	2	6
1736	0	65	960	8	7
1737	1	80	640	4	6
1738	1	22	1460	9	6
1739	0	43	1070	7	3
1740	0	30	410	9	7
1741	0	41	1330	6	3
1742	0	62	1270	9	3
1743	1	38	1420	7	4
1744	0	24	1200	2	3
1745	1	37	1230	0	3
1746	1	81	870	8	4
1747	1	61	230	1	3
1748	0	56	1110	1	6
1749	1	38	1330	6	6
1750	0	31	570	1	6
1751	0	80	1330	9	3
1752	1	86	710	0	1
1753	0	25	680	3	6
1754	1	73	710	8	2
1755	1	24	1480	4	5
1756	1	51	1320	8	3
1757	1	87	670	8	2
1758	1	29	1150	6	3
1759	1	51	870	2	0
1760	1	36	600	4	6
1761	1	74	1290	9	6
1762	0	65	1420	8	2
1763	0	70	410	9	4
1764	0	18	1210	7	2
1765	1	49	170	3	1
1766	1	88	570	3	5
1767	1	84	820	3	6
1768	0	18	1200	8	6
1769	0	85	1460	0	6
1770	0	46	830	3	6
1771	1	76	1240	8	3
1772	1	38	820	1	5
1773	1	55	980	5	1
1774	1	42	790	4	2
1775	0	46	1230	5	6
1776	1	57	280	4	2
1777	1	44	950	4	6
1778	1	18	960	5	2
1779	1	47	570	5	6
1780	1	56	930	2	4
1781	1	53	830	9	4
1782	1	73	270	4	5
1783	1	29	690	8	6
1784	0	21	910	4	6
1785	0	26	370	2	4
1786	0	43	1140	2	5
1787	1	72	1480	6	4
1788	0	70	450	2	4
1789	1	78	440	6	4
1790	1	46	480	4	6
1791	0	48	1170	6	4
1792	0	48	270	0	0
1793	1	61	1290	6	4
1794	1	34	750	4	6
1795	1	65	1470	3	1
1796	0	71	1400	1	3
1797	1	61	440	5	4
1798	1	18	1110	9	6
1799	1	55	440	5	2
1800	1	18	360	3	6
1801	0	45	570	3	6
1802	1	71	1100	7	4
1803	1	44	1310	6	6
1804	0	84	870	6	4
1805	1	48	1300	4	6
1806	0	34	180	1	2
1807	0	45	1400	8	5
1808	1	61	520	5	5
1809	0	45	260	4	5
1810	0	78	250	9	0
1811	1	81	1400	4	6
1812	1	87	680	9	7
1813	1	44	1020	6	4
1814	1	81	390	2	5
1815	0	36	280	8	2
1816	1	28	1240	9	4
1817	0	69	440	9	7
1818	0	20	1020	7	5
1819	1	50	590	2	3
1820	0	43	680	0	4
1821	0	28	430	3	6
1822	0	62	180	8	4
1823	0	79	1420	8	2
1824	1	20	1010	5	6
1825	1	78	1320	0	4
1826	0	26	810	7	6
1827	1	43	580	4	6
1828	0	19	1130	8	0
1829	1	56	740	5	1
1830	0	49	760	1	4
1831	0	29	1130	4	6
1832	1	51	1290	1	3
1833	1	37	1300	7	6
1834	1	61	480	9	1
1835	0	50	1300	4	6
1836	0	20	1360	2	5
1837	1	53	1020	3	6
1838	1	30	1310	1	5
1839	0	88	1020	3	3
1840	1	62	230	1	3
1841	0	66	660	7	0
1842	1	50	670	6	4
1843	1	70	1200	7	6
1844	0	34	850	3	3
1845	1	21	850	5	4
1846	0	32	1000	4	6
1847	0	31	1470	5	0
1848	0	88	1190	4	6
1849	1	20	420	4	5
1850	1	58	860	4	5
1851	0	56	850	7	4
1852	1	25	1350	3	6
1853	1	33	990	0	3
1854	0	37	660	2	0
1855	1	35	900	9	4
1856	0	42	290	6	0
1857	1	77	880	2	1
1858	1	40	380	4	0
1859	1	24	720	4	1
1860	1	24	1060	7	2
1861	0	89	1400	8	6
1862	1	55	880	9	2
1863	1	22	650	7	5
1864	1	41	720	6	4
1865	1	87	880	7	5
1866	1	49	250	6	4
1867	1	20	1180	2	3
1868	0	42	940	5	4
1869	1	70	970	5	5
1870	1	22	600	0	4
1871	0	67	590	4	6
1872	0	56	940	0	0
1873	0	44	720	7	0
1874	0	72	440	5	0
1875	0	82	1330	9	0
1876	0	72	1240	2	6
1877	1	84	160	0	7
1878	0	58	610	4	6
1879	1	35	530	8	2
1880	0	77	660	2	5
1881	0	31	1290	3	6
1882	0	41	640	1	3
1883	0	23	1160	9	4
1884	1	75	1370	2	5
1885	0	23	330	5	6
1886	0	43	970	5	5
1887	1	83	230	2	0
1888	1	35	950	9	2
1889	0	48	1320	0	6
1890	0	43	860	2	1
1891	0	59	720	7	5
1892	1	47	1350	9	6
1893	0	29	1180	9	3
1894	0	86	850	2	7
1895	0	85	1230	8	6
1896	0	58	920	3	4
1897	1	54	1280	2	5
1898	1	38	1390	3	6
1899	0	43	1180	7	3
1900	0	44	1180	4	6
1901	1	65	640	1	6
1902	0	59	1460	5	5
1903	0	85	520	1	3
1904	1	62	1490	5	5
1905	1	24	1070	1	3
1906	1	20	1460	6	1
1907	0	84	1200	4	4
1908	1	64	670	6	1
1909	1	26	310	2	5
1910	0	73	170	9	4
1911	0	73	1430	2	5
1912	1	37	1040	8	3
1913	0	36	250	2	0
1914	1	86	510	7	3
1915	1	56	170	1	4
1916	0	73	420	0	3
1917	0	71	1470	1	3
1918	1	27	500	0	3
1919	0	87	1330	9	6
1920	1	27	1210	5	3
1921	0	51	1330	0	3
1922	0	22	360	8	4
1923	0	86	340	7	0
1924	1	80	850	9	6
1925	1	35	990	4	0
1926	0	80	940	6	4
1927	0	25	980	2	6
1928	1	74	580	7	4
1929	0	84	1430	1	6
1930	0	65	490	7	4
1931	0	31	290	2	5
1932	0	80	470	4	6
1933	0	54	890	2	5
1934	0	74	830	5	4
1935	1	26	380	3	1
1936	0	70	1190	6	6
1937	1	75	1220	1	3
1938	1	78	430	2	3
1939	1	53	620	9	5
1940	0	89	1200	0	1
1941	0	75	1450	1	4
1942	0	81	400	3	0
1943	0	44	880	3	6
1944	0	40	740	2	5
1945	1	45	1020	0	2
1946	1	27	650	9	6
1947	1	86	510	1	2
1948	1	23	1070	0	3
1949	1	40	450	2	4
1950	1	33	1310	5	6
1951	0	82	390	0	0
1952	0	31	1120	3	6
1953	0	69	820	1	3
1954	1	27	1460	9	6
1955	0	69	860	7	5
1956	1	34	250	3	4
1957	0	26	1320	6	6
1958	1	40	760	3	6
1959	1	30	550	3	7
1960	0	67	160	0	4
1961	0	89	840	9	4
1962	1	40	200	8	0
1963	1	18	650	5	1
1964	0	69	470	6	4
1965	1	50	1370	7	4
1966	1	40	1330	2	5
1967	0	51	1200	4	6
1968	1	39	1370	3	6
1969	0	84	310	7	2
1970	1	41	1060	0	4
1971	1	79	1480	0	3
1972	0	86	970	6	4
1973	0	69	720	6	7
1974	1	67	720	1	3
1975	0	70	1020	0	6
1976	0	22	1090	3	6
1977	1	79	410	8	4
1978	0	72	420	8	0
1979	0	60	970	9	7
1980	1	23	690	8	3
1981	0	71	1480	1	6
1982	1	78	1270	2	2
1983	0	58	910	1	6
1984	1	29	990	1	2
1985	1	43	560	2	2
1986	1	23	1210	3	1
1987	1	22	920	1	6
1988	1	61	220	0	4
1989	1	42	490	3	5
1990	1	38	590	1	3
1991	1	20	340	5	3
1992	1	55	1180	3	5
1993	0	67	530	5	3
1994	0	79	1120	4	3
1995	1	79	780	3	6
1996	0	29	1200	3	6
1997	1	49	240	7	4
1998	1	68	1190	8	6
1999	0	55	1020	7	0
2000	1	66	1380	2	5
2001	0	79	630	3	4
2002	0	72	880	9	6
2003	1	85	770	6	4
2004	1	58	1140	3	6
2005	1	83	940	6	4
2006	0	76	1250	8	0
2007	0	85	1010	1	3
2008	1	50	1440	5	4
2009	0	76	410	8	6
2010	0	25	1420	2	0
2011	1	25	1420	1	6
2012	1	59	490	7	4
2013	0	32	210	3	6
2014	0	67	1370	1	6
2015	0	38	660	6	4
2016	1	47	1150	8	6
2017	1	67	360	1	0
2018	1	83	1070	2	6
2019	1	78	1200	2	2
2020	1	68	1270	8	3
2021	0	42	990	7	5
2022	1	41	1210	1	5
2023	1	65	830	4	6
2024	0	35	540	1	7
2025	1	27	410	8	2
2026	0	62	940	2	0
2027	1	28	1430	6	6
2028	0	28	770	1	4
2029	1	85	1140	8	3
2030	1	59	540	1	3
2031	1	28	490	5	1
2032	1	53	990	8	2
2033	0	83	840	7	6
2034	0	62	950	0	6
2035	1	19	820	5	0
2036	1	36	1130	6	4
2037	1	82	590	5	4
2038	0	39	760	9	5
2039	1	68	1030	0	2
2040	1	54	950	8	5
2041	1	89	830	0	3
2042	0	63	360	0	4
2043	0	55	1470	0	0
2044	0	72	780	6	4
2045	0	72	340	8	1
2046	1	61	1100	2	5
2047	1	50	600	9	6
2048	0	39	260	7	5
2049	0	87	1270	1	4
2050	1	42	1250	9	4
2051	1	68	1010	2	3
2052	1	70	1160	6	4
2053	0	73	880	0	5
2054	1	86	400	7	1
2055	0	84	1390	2	5
2056	1	53	180	6	4
2057	1	18	1130	6	6
2058	1	30	1430	5	4
2059	1	78	690	2	3
2060	0	49	1390	3	0
2061	0	63	1130	1	3
2062	1	46	1000	1	5
2063	0	88	700	0	3
2064	1	52	830	2	1
2065	0	53	180	0	4
2066	0	58	1360	5	3
2067	0	76	340	0	3
2068	0	33	1070	8	6
2069	1	59	1290	4	6
2070	1	78	1380	0	4
2071	0	33	1440	4	6
2072	1	35	530	9	6
2073	1	38	240	6	4
2074	0	48	510	6	4
2075	0	48	550	5	2
2076	0	81	200	3	4
2077	0	85	440	9	5
2078	0	70	1160	3	6
2079	1	79	240	0	4
2080	0	72	230	8	6
2081	1	41	1010	5	3
2082	0	34	430	2	4
2083	0	74	210	3	4
2084	0	50	360	8	6
2085	0	19	390	1	6
2086	1	71	1270	6	6
2087	0	38	1470	5	6
2088	1	83	1110	3	6
2089	0	39	1070	1	3
2090	0	37	320	0	5
2091	1	68	1450	5	0
2092	1	37	1040	4	0
2093	0	88	580	6	4
2094	1	79	1260	4	6
2095	1	35	1140	6	5
2096	1	64	310	7	2
2097	1	38	230	5	2
2098	0	32	760	3	6
2099	1	18	330	2	0
2100	0	24	580	6	1
2101	1	40	530	2	2
2102	0	40	430	1	4
2103	1	78	1290	0	1
2104	1	37	860	3	6
2105	1	85	960	2	5
2106	0	25	390	5	0
2107	0	19	360	4	6
2108	1	83	930	1	3
2109	0	44	1070	0	3
2110	1	54	1200	7	3
2111	0	26	1070	6	3
2112	1	52	1450	9	7
2113	1	41	900	5	1
2114	1	32	680	4	6
2115	0	68	1280	4	6
2116	1	87	670	2	6
2117	0	81	1040	0	6
2118	1	68	370	1	4
2119	1	68	1380	4	6
2120	0	19	220	6	0
2121	0	67	720	3	6
2122	0	63	900	2	7
2123	0	24	230	4	4
2124	1	19	930	7	2
2125	0	31	1100	5	2
2126	0	30	990	9	2
2127	1	58	1230	6	4
2128	0	40	1160	5	6
2129	1	26	620	5	2
2130	1	30	640	5	6
2131	1	19	1010	4	6
2132	0	87	630	7	6
2133	1	45	1470	0	6
2134	1	82	460	9	7
2135	0	23	810	8	2
2136	0	36	420	6	3
2137	1	83	180	7	0
2138	1	40	740	8	2
2139	1	30	610	9	3
2140	1	29	1110	3	3
2141	0	45	960	8	2
2142	1	85	810	8	5
2143	0	53	1070	1	3
2144	1	83	470	8	6
2145	0	29	400	3	1
2146	0	49	180	8	5
2147	1	73	1200	3	6
2148	1	28	1440	3	6
2149	1	50	750	3	3
2150	0	20	410	9	0
2151	0	84	1430	5	6
2152	1	46	670	8	6
2153	0	73	1280	8	6
2154	0	41	740	4	5
2155	1	73	680	6	4
2156	1	43	1220	8	5
2157	0	88	1120	8	2
2158	1	49	260	2	5
2159	0	48	160	5	0
2160	1	85	1220	4	6
2161	1	60	1440	5	4
2162	0	23	530	4	6
